cid,Activite,IsomericSMILES,Canonical_smiles
25197642,0,C[C@@H](C(=O)OC)NP(=O)(OCCCNC(=O)C(C)C1=CC=C(C=C1)CC(C)C)OC2=CC=C(C=C2)Cl,COC(=O)[C@H](C)NP(=O)(OCCCNC(=O)C(C)c1ccc(CC(C)C)cc1)Oc1ccc(Cl)cc1
25197514,0,C[C@@H](C(=O)OC)NP(=O)(OCCCNC(=O)C(C)C1=CC(=CC=C1)OC2=CC=CC=C2)OC3=CC=C(C=C3)Cl,COC(=O)[C@H](C)NP(=O)(OCCCNC(=O)C(C)c1cccc(Oc2ccccc2)c1)Oc1ccc(Cl)cc1
6478043,0,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)/C=C/Br,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1/C=C/Br
9841193,0,C[C@]1([C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)/C=C/Br)O)CO,C[C@]1(CO)O[C@@H](n2cc(/C=C/Br)c(=O)[nH]c2=O)C[C@@H]1O
90663531,0,C[C@@]1([C@@H](C[C@H](O1)N2C=CC(=NC2=O)N)O)CO,C[C@@]1(CO)O[C@H](n2ccc(N)nc2=O)C[C@H]1O
46877020,0,C[C@]1([C@H]([C@H](C(O1)N2C=C(C(=O)NC2=O)/C=C/Br)O)O)CO,C[C@]1(CO)OC(n2cc(/C=C/Br)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O
44565555,0,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)NCCCO,CC(C(=O)NCCCO)c1cccc(Oc2ccccc2)c1
24282881,0,C1=CC=C(C(=C1)CC(=O)NCCCO)NC2=C(C=CC=C2Cl)Cl,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)NCCCO
25197644,0,C[C@@H](C(=O)OC)NP(=O)(OCCCNC(=O)C(C)C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)OC3=CC=C(C=C3)Cl,COC(=O)[C@H](C)NP(=O)(OCCCNC(=O)C(C)c1cccc(C(=O)c2ccccc2)c1)Oc1ccc(Cl)cc1
25197643,0,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NCCCOP(=O)(N[C@@H](C)C(=O)OC)OC4=CC=C(C=C4)Cl,COC(=O)[C@H](C)NP(=O)(OCCCNC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)Oc1ccc(Cl)cc1
24285940,0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NCCCO,CC(C)Cc1ccc(C(C)C(=O)NCCCO)cc1
25197645,0,C[C@@H](C(=O)OC)NP(=O)(OCCCNC(=O)CC1=CC=CC=C1NC2=C(C=CC=C2Cl)Cl)OC3=CC=C(C=C3)Cl,COC(=O)[C@H](C)NP(=O)(OCCCNC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl)Oc1ccc(Cl)cc1
44565556,0,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)NCCCO,CC(C(=O)NCCCO)c1cccc(C(=O)c2ccccc2)c1
11546127,0,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NCCCO,COc1ccc2c(c1)c(CC(=O)NCCCO)c(C)n2C(=O)c1ccc(Cl)cc1
451656,0,C1[C@@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)CO)CO,Nc1ncnc2c1ncn2[C@@H]1C[C@H](CO)[C@H]1CO
135453973,0,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](S3)CO)O)O)N=C(NC2=O)N,Nc1nc2c(ncn2[C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1
97188,0,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=C(N=C32)N)N)CO)O,Nc1nc(N)c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c2n1
6475797,0,C1=C(C(=O)NC(=O)N1[C@@H]2[C@H]([C@@H]([C@H](S2)CO)O)O)/C=C/Cl,O=c1[nH]c(=O)n([C@H]2S[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Cl
482498,0,CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](S2)CO)O)O,Cc1cn([C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O
482504,0,C1=NC(=C2C(=N1)N(C=N2)[C@@H]3[C@H]([C@@H]([C@H](S3)CO)O)O)N,Nc1ncnc2c1ncn2[C@H]1S[C@H](CO)[C@@H](O)[C@@H]1O
6532420,0,C1=C(C(=O)NC(=O)N1[C@@H]2[C@H]([C@@H]([C@H](S2)CO)O)O)/C=C/Br,O=c1[nH]c(=O)n([C@H]2S[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br
6475798,0,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](S2)CO)O)O)/C=C/Cl,O=c1[nH]c(=O)n([C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Cl
482499,0,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](S2)CO)O)O)I,O=c1[nH]c(=O)n([C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2O)cc1I
482495,0,CCC1=CN(C(=O)NC1=O)[C@@H]2[C@H]([C@@H]([C@H](S2)CO)O)O,CCc1cn([C@H]2S[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O
512360,0,CCCSCC1=CN=C2N1C=CC(=C2)C,CCCSCc1cnc2cc(C)ccn12
42637318,0,C#CC1(C=CN(C(=O)C1(F)F)[C@H]2C[C@@H]([C@H](O2)CO)O)O,C#CC1(O)C=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)C1(F)F
44337871,0,CC1=CN2C(=O)C3=C(N=C2N1)N(CN3)COCCO,Cc1cn2c(=O)c3c(nc2[nH]1)N(COCCO)CN3
10738995,0,CC(C)OP(=O)(CO[C@@H](CN1N=C2C(=NC=NC2=N1)N)CO)OC(C)C,CC(C)OP(=O)(CO[C@H](CO)Cn1nc2ncnc(N)c2n1)OC(C)C
513261,0,C[C@H](CN1C2=NC(=NC(=C2N=N1)N)N)OCP(=O)(O)O,C[C@H](Cn1nnc2c(N)nc(N)nc21)OCP(=O)(O)O
513269,0,C([C@@H](CF)OCP(=O)(O)O)N1N=C2C(=NC(=NC2=N1)N)N,Nc1nc(N)c2nn(C[C@@H](CF)OCP(=O)(O)O)nc2n1
513257,0,C1=NC2=NN(N=C2C(=N1)N)C[C@@H](CO)OCP(=O)(O)O,Nc1ncnc2nn(C[C@@H](CO)OCP(=O)(O)O)nc12
135480698,0,C[C@H](CN1N=C2C(=O)NC(=NC2=N1)N)OCP(=O)(O)O,C[C@H](Cn1nc2nc(N)[nH]c(=O)c2n1)OCP(=O)(O)O
44338200,0,C1NC2=C(N1COCCO)N=C3NC(=CN3C2=O)C4=CC=C(C=C4)C5=CC=CC=C5,O=c1c2c(nc3[nH]c(-c4ccc(-c5ccccc5)cc4)cn13)N(COCCO)CN2
44337953,0,CC1=CN2C(=O)C3=C(N=C2N1)N(C(N3)Br)COCCO,Cc1cn2c(=O)c3c(nc2[nH]1)N(COCCO)C(Br)N3
44337972,0,CC1=CN=C2N1C(=O)C3=C(N2)N(CN3)COCCO,Cc1cnc2[nH]c3c(c(=O)n12)NCN3COCCO
44337969,0,C1NC2=C(N1COCCO)N=C3NC(=CN3C2=O)C4=CC=C(C=C4)Br,O=c1c2c(nc3[nH]c(-c4ccc(Br)cc4)cn13)N(COCCO)CN2
44338097,0,C1NC2=C(N1COC(CO)CO)N=C3NC(=CN3C2=O)C4=CC=CC=C4,O=c1c2c(nc3[nH]c(-c4ccccc4)cn13)N(COC(CO)CO)CN2
44338214,0,C1NC2=C(N1COCCO)N=C3NC(=CN3C2=O)C4=CC=CC=C4,O=c1c2c(nc3[nH]c(-c4ccccc4)cn13)N(COCCO)CN2
44337881,0,CC1=CN2C(=O)C3=C(N=C2N1)N(CN3)COC(CO)CO,Cc1cn2c(=O)c3c(nc2[nH]1)N(COC(CO)CO)CN3
44337950,0,CC(C)(C)C1=CN2C(=O)C3=C(N=C2N1)N(CN3)COCCO,CC(C)(C)c1cn2c(=O)c3c(nc2[nH]1)N(COCCO)CN3
135400980,0,C[C@@H](CN1C2=C(C(=O)NC(=N2)N)N=N1)OCP(=O)(O)O,C[C@@H](Cn1nnc2c(=O)[nH]c(N)nc21)OCP(=O)(O)O
513268,0,C([C@@H](CF)OCP(=O)(O)O)N1C2=NC(=NC(=C2N=N1)N)N,Nc1nc(N)c2nnn(C[C@@H](CF)OCP(=O)(O)O)c2n1
42637316,0,CC1(C=CN(C(=O)C1(F)F)[C@H]2C[C@@H]([C@H](O2)CO)O)O,CC1(O)C=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)C1(F)F
42638110,0,C1=CN(C(=O)C(=C1CC(=O)N)F)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,NC(=O)Cc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)c1F
42637164,0,C1[C@@H]([C@H](O[C@H]1N2C=CC(=C(C2=O)F)CC(=O)N)CO)O,NC(=O)Cc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)c1F
42637317,0,C1[C@@H]([C@H](O[C@H]1N2C=CC(C(C2=O)(F)F)(C3=CC=CC=C3)O)CO)O,O=C1N([C@H]2C[C@H](O)[C@@H](CO)O2)C=CC(O)(c2ccccc2)C1(F)F
42637243,0,CC1(C=CN(C(=O)C1(F)F)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O,CC1(O)C=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)C1(F)F
135480697,0,C[C@H](CN1C2=C(C(=O)NC(=N2)N)N=N1)OCP(=O)(O)O,C[C@H](Cn1nnc2c(=O)[nH]c(N)nc21)OCP(=O)(O)O
10587450,0,CC1=CC2=NC=C(N2C=C1)CSC3CCCCC3,Cc1ccn2c(CSC3CCCCC3)cnc2c1
513271,0,C1=NC2=NN(N=C2C(=N1)N)C[C@@H](CO)O,Nc1ncnc2nn(C[C@H](O)CO)nc12
512357,0,CC1=CC2=NC=C(N2C=C1)CSCC(F)(F)F,Cc1ccn2c(CSCC(F)(F)F)cnc2c1
4472114,0,C1C(COC(C1O)CO)N2C=C(C(=O)NC2=O)I,O=c1[nH]c(=O)n(C2COC(CO)C(O)C2)cc1I
10019889,0,C=CC1=CC=C(S1)C2=CN(C(=O)NC2=O)[C@H]3C[C@@H]([C@H](O3)CO)O,C=Cc1ccc(-c2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)s1
512323,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C3=CC=CS3)CO)O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cccs1
10409079,0,C[Si](C)(C)C#CC1=CC=C(S1)C2=CN(C(=O)NC2=O)[C@H]3C[C@@H]([C@H](O3)CO)O,C[Si](C)(C)C#Cc1ccc(-c2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)s1
10316159,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C3=CC=C(S3)[N+](=O)[O-])CO)O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc([N+](=O)[O-])s1
46876720,0,C1=C(SC(=C1)Cl)C2=CN(C(=O)NC2=O)C3[C@H]([C@@H]([C@H](O3)CO)O)O,O=c1[nH]c(=O)n(C2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1-c1ccc(Cl)s1
46876710,0,C1=C(SC(=C1)Br)C2=CN(C(=O)NC2=O)C3[C@H]([C@@H]([C@H](O3)CO)O)O,O=c1[nH]c(=O)n(C2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1-c1ccc(Br)s1
10382215,0,C#CC1=CC=C(S1)C2=CN(C(=O)NC2=O)[C@H]3C[C@@H]([C@H](O3)CO)O,C#Cc1ccc(-c2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)s1
10094536,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C3=CC=C(S3)I)CO)O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(I)s1
515211,0,CC1=CC=C(S1)C2=CN(C(=O)NC2=O)[C@H]3C[C@@H]([C@H](O3)CO)O,Cc1ccc(-c2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)s1
515215,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C3=COC=C3)CO)O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccoc1
515213,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C3=CSC=C3)CO)O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccsc1
5905,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
22910966,0,C1C(COC(C1O)CO)N2C=CC(=NC2=O)N,Nc1ccn(C2COC(CO)C(O)C2)c(=O)n1
135450943,0,C1[C@@H](CO[C@@H]([C@H]1O)CO)N2C=NC3=C2N=C(NC3=O)N,Nc1nc2c(ncn2[C@@H]2CO[C@H](CO)[C@@H](O)C2)c(=O)[nH]1
492032,0,C1[C@@H](CO[C@@H]([C@H]1O)CO)N2C=NC3=C(N=CN=C32)N,Nc1ncnc2c1ncn2[C@@H]1CO[C@H](CO)[C@@H](O)C1
22910962,0,CC1=CN(C(=O)NC1=O)C2CC(C(OC2)CO)O,Cc1cn(C2COC(CO)C(O)C2)c(=O)[nH]c1=O
515216,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C3=CC=NO3)CO)O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccno1
3003375,0,CC(=O)NC1=CC=C(C=C1)NC(=S)NC2=CC(=C(C=C2OC)OC)Cl,COc1cc(OC)c(NC(=S)Nc2ccc(NC(C)=O)cc2)cc1Cl
3003376,0,COC1=CC(=C(C=C1NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CC=CO3)Cl)OC,COc1cc(OC)c(NC(=S)Nc2ccc(NC(=O)c3ccco3)cc2)cc1Cl
3006476,0,COC1=CC(=C(C=C1NC(=S)NC2=C(C=C(C=C2)NC(=O)C3=CC=CO3)C(F)(F)F)Cl)OC,COc1cc(OC)c(NC(=S)Nc2ccc(NC(=O)c3ccco3)cc2C(F)(F)F)cc1Cl
3006469,0,C1=CC(=CC(=C1)NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CC=CO3)C(F)(F)F,O=C(Nc1ccc(NC(=S)Nc2cccc(C(F)(F)F)c2)cc1)c1ccco1
3006466,0,CC1=C(C=C(C=C1)NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CC=CO3)Cl,Cc1ccc(NC(=S)Nc2ccc(NC(=O)c3ccco3)cc2)cc1Cl
3003386,0,C1=CC(=CC=C1NC(=O)C2=CSC=N2)NC(=S)NC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,O=C(Nc1ccc(NC(=S)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1)c1cscn1
3006481,0,C1=CC(=CC=C1NC(=O)C2=CSC=N2)NC(=S)NC3=CC(=C(C=C3)C(F)(F)F)Cl,O=C(Nc1ccc(NC(=S)Nc2ccc(C(F)(F)F)c(Cl)c2)cc1)c1cscn1
3006480,0,C1=CC(=CC=C1NC(=O)C2=COC=N2)NC(=S)NC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,O=C(Nc1ccc(NC(=S)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1)c1cocn1
3006472,0,COC1=CC(=C(C=C1NC(=S)NC2=CC(=C(C=C2)NC(=O)C3=CC=CO3)OC)Cl)OC,COc1cc(OC)c(NC(=S)Nc2ccc(NC(=O)c3ccco3)c(OC)c2)cc1Cl
135446903,0,C1=NC2=C(N1COC[C@H](CO)O)N=C(NC2=O)N,Nc1nc2c(ncn2COC[C@@H](O)CO)c(=O)[nH]1
135446904,0,C1=NC2=C(N1COC[C@@H](CO)O)N=C(NC2=O)N,Nc1nc2c(ncn2COC[C@H](O)CO)c(=O)[nH]1
135446919,0,C1=NC2=C(N1COCC(CO)O)N=C(NC2=O)N,Nc1nc2c(ncn2COCC(O)CO)c(=O)[nH]1
44277171,0,CN1C=[N+](C2=C1C(=NC(=N2)N)[O-])COCCO.OS(=O)(=O)O,Cn1c[n+](COCCO)c2nc(N)nc([O-])c21.O=S(=O)(O)O
481076,0,CC1=CN2C(=O)C3=C(N=C2N1)N(C=N3)COCCO,Cc1cn2c(=O)c3ncn(COCCO)c3nc2[nH]1
5270680,0,CC1=CN2C(=O)C3=C(N=C2N1C)N(C=N3)COCCO,Cc1cn2c(=O)c3ncn(COCCO)c3nc2n1C
135435032,0,CNC1=NC2=C(C(=O)N1)N=CN2COCCO,CNc1nc2c(ncn2COCCO)c(=O)[nH]1
5270677,0,CN1C(=O)C2=C(N=C1N)N(C=N2)COCCO,Cn1c(N)nc2c(ncn2COCCO)c1=O
3006473,0,CC1=C(C=CC(=C1)NC(=O)C2=CC=CO2)NC(=S)NC3=CC(=C(C=C3OC)OC)Cl,COc1cc(OC)c(NC(=S)Nc2ccc(NC(=O)c3ccco3)cc2C)cc1Cl
3006478,0,C1=CC=NC(=C1)C(=O)NC2=CC=C(C=C2)NC(=S)NC3=CC(=C(C=C3)C(F)(F)F)Cl,O=C(Nc1ccc(NC(=S)Nc2ccc(C(F)(F)F)c(Cl)c2)cc1)c1ccccn1
3006463,0,CCC(=O)NC1=CC=C(C=C1)NC(=S)NC2=CC(=C(C=C2OC)OC)Cl,CCC(=O)Nc1ccc(NC(=S)Nc2cc(Cl)c(OC)cc2OC)cc1
3006474,0,CC1=C(C=CC(=C1)NC(=S)NC2=CC(=C(C=C2OC)OC)Cl)NC(=O)C3=CC=CO3,COc1cc(OC)c(NC(=S)Nc2ccc(NC(=O)c3ccco3)c(C)c2)cc1Cl
497006,0,C1=CC=NC(=C1)CCC2=NC3=CC(=C(C=C3N2S(=O)(=O)C4=CC=CC(=C4)[N+](=O)[O-])Cl)Cl,O=[N+]([O-])c1cccc(S(=O)(=O)n2c(CCc3ccccn3)nc3cc(Cl)c(Cl)cc32)c1
497000,0,C1=CC=NC(=C1)CCC2=NC3=CC(=C(C=C3N2S(=O)(=O)C4=CC=C(C=C4)[N+](=O)[O-])Cl)Cl,O=[N+]([O-])c1ccc(S(=O)(=O)n2c(CCc3ccccn3)nc3cc(Cl)c(Cl)cc32)cc1
497001,0,CC(C)S(=O)(=O)N1C2=CC=CC=C2N=C1CCC3=CC=CC=N3,CC(C)S(=O)(=O)n1c(CCc2ccccn2)nc2ccccc21
497009,0,COC(=O)C1=NC2=CC=CC=C2N1S(=O)(=O)C3=CC=CC=C3[N+](=O)[O-],COC(=O)c1nc2ccccc2n1S(=O)(=O)c1ccccc1[N+](=O)[O-]
497005,0,C1=CC=C2C(=C1)N=C(N2S(=O)(=O)C3=CC=CC(=C3)[N+](=O)[O-])CCC4=CC=CC=N4,O=[N+]([O-])c1cccc(S(=O)(=O)n2c(CCc3ccccn3)nc3ccccc32)c1
497004,0,C1=CC=NC(=C1)CCC2=NC3=CC(=C(C=C3N2S(=O)(=O)C4=C(C=C(C=C4)[N+](=O)[O-])[N+](=O)[O-])Cl)Cl,O=[N+]([O-])c1ccc(S(=O)(=O)n2c(CCc3ccccn3)nc3cc(Cl)c(Cl)cc32)c([N+](=O)[O-])c1
15954710,0,COC1=CC(=C(C=C1NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CC=CC=C3)Cl)OC,COc1cc(OC)c(NC(=S)Nc2ccc(NC(=O)c3ccccc3)cc2)cc1Cl
497007,0,COC(=O)C1=NC2=CC=CC=C2N1S(=O)(=O)C3=CC=C(C=C3)[N+](=O)[O-],COC(=O)c1nc2ccccc2n1S(=O)(=O)c1ccc([N+](=O)[O-])cc1
3006467,0,C1=COC(=C1)C(=O)NC2=CC=C(C=C2)NC(=S)NC3=CC(=C(C=C3)Cl)C(F)(F)F,O=C(Nc1ccc(NC(=S)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1)c1ccco1
3006479,0,C1=CC(=CC=C1NC(=O)C2=COC=N2)NC(=S)NC3=CC(=C(C=C3)C(F)(F)F)Cl,O=C(Nc1ccc(NC(=S)Nc2ccc(C(F)(F)F)c(Cl)c2)cc1)c1cocn1
3006477,0,COC1=CC(=C(C=C1NC(=O)C2=CC=CO2)OC)NC(=S)NC3=CC(=C(C=C3OC)OC)Cl,COc1cc(OC)c(NC(=S)Nc2cc(OC)c(NC(=O)c3ccco3)cc2OC)cc1Cl
3006475,0,COC1=CC(=C(C=C1NC(=S)NC2=C(C=C(C=C2)NC(=O)C3=CC=CO3)C#N)Cl)OC,COc1cc(OC)c(NC(=S)Nc2ccc(NC(=O)c3ccco3)cc2C#N)cc1Cl
3006470,0,C1=COC(=C1)C(=O)NC2=CC=C(C=C2)NC(=S)NC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,O=C(Nc1ccc(NC(=S)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1)c1ccco1
3006468,0,C1=COC(=C1)C(=O)NC2=CC=C(C=C2)NC(=S)NC3=CC(=C(C=C3)F)Cl,O=C(Nc1ccc(NC(=S)Nc2ccc(F)c(Cl)c2)cc1)c1ccco1
3006471,0,CC1=CC(=CC=C1)NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CC=CO3,Cc1cccc(NC(=S)Nc2ccc(NC(=O)c3ccco3)cc2)c1
3003383,0,C1=CC(=CC=C1NC(=O)C2=CSN=N2)NC(=S)NC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,O=C(Nc1ccc(NC(=S)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1)c1csnn1
3006465,0,C1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CC=CO3,O=C(Nc1ccc(NC(=S)Nc2ccccc2)cc1)c1ccco1
5270681,0,CC1=CN2C(=C3C(=NC2=N1)[N+](=CN3C)COCCO)[O-],Cc1cn2c([O-])c3c(nc2n1)[n+](COCCO)cn3C
44304707,0,CC1=NC(=C2C(=N1)N(C=N2)CC(CO)P(=O)(O)OC)N,COP(=O)(O)C(CO)Cn1cnc2c(N)nc(C)nc21
512350,0,CC1(CCCN1CC23CC4CC(C2)CC(C4)C3)C,CC1(C)CCCN1CC12CC3CC(CC(C3)C1)C2
10398047,0,C1CCNC2(C1)C3CC4CC(C3)CC2C4,C1CCC2(NC1)C1CC3CC(C1)CC2C3
10489838,0,CCN1CCCCC12C3CC4CC(C3)CC2C4,CCN1CCCCC12C1CC3CC(C1)CC2C3
10331033,0,CN1CCCCC12C3CC4CC(C3)CC2C4,CN1CCCCC12C1CC3CC(C1)CC2C3
512342,0,CCCCN1CCCC1C23CC4CC(C2)CC(C4)C3,CCCCN1CCCC1C12CC3CC(CC(C3)C1)C2
44340684,0,CN(C)C[C@H]1CCC([C@H]1C2=CC=CC=C2)C34CC5CC(C3)CC(C5)C4,CN(C)C[C@H]1CCC(C23CC4CC(CC(C4)C2)C3)[C@H]1c1ccccc1
512344,0,CNC1(CCCC1)C23CC4CC(C2)CC(C4)C3,CNC1(C23CC4CC(CC(C4)C2)C3)CCCC1
10846006,0,C1COCC2(N1)C3CC4CC(C3)CC2C4,C1COCC2(N1)C1CC3CC(C1)CC2C3
512345,0,CN(C)C1(CCCC1)C23CC4CC(C2)CC(C4)C3,CN(C)C1(C23CC4CC(CC(C4)C2)C3)CCCC1
512351,0,C1CCC2(C1)CCCN2CC34CC5CC(C3)CC(C5)C4,C1CCC2(C1)CCCN2CC12CC3CC(CC(C3)C1)C2
511811,0,C1CC(NC1)C23CC4CC(C2)CC(C4)C3,C1CNC(C23CC4CC(CC(C4)C2)C3)C1
512341,0,CCN1CCCC1C23CC4CC(C2)CC(C4)C3,CCN1CCCC1C12CC3CC(CC(C3)C1)C2
512343,0,C1CCC(C1)(C23CC4CC(C2)CC(C4)C3)N,NC1(C23CC4CC(CC(C4)C2)C3)CCCC1
512352,0,C1CCC2(CC1)CCCN2CC34CC5CC(C3)CC(C5)C4,C1CCC2(CC1)CCCN2CC12CC3CC(CC(C3)C1)C2
44340940,0,CN(C)C[C@@H]1CCC([C@H]1C2=CC=CC=C2)C34CC5CC(C3)CC(C5)C4,CN(C)C[C@@H]1CCC(C23CC4CC(CC(C4)C2)C3)[C@H]1c1ccccc1
512340,0,CN1CCCC1C23CC4CC(C2)CC(C4)C3,CN1CCCC1C12CC3CC(CC(C3)C1)C2
512353,0,CC(C)(C)C1CCCN1CC23CC4CC(C2)CC(C4)C3,CC(C)(C)C1CCCN1CC12CC3CC(CC(C3)C1)C2
511742,0,CC1=CC=CC2=NC=C(N12)CSCCO,Cc1cccc2ncc(CSCCO)n12
511749,0,CC1=CC=CC2=NC=C(N12)CSCC(C)O,Cc1cccc2ncc(CSCC(C)O)n12
511751,0,CC1=C(C2=NC=C(N2C(=C1Br)C)CSCC3=CC=CC=C3)Br,Cc1c(Br)c(C)n2c(CSCc3ccccc3)cnc2c1Br
511740,0,COC(=O)C1=C(N2C=CC=CC2=N1)CSCCO,COC(=O)c1nc2ccccn2c1CSCCO
511746,0,CCSCC1=CN=C2N1C=CC=C2C,CCSCc1cnc2c(C)cccn12
326951,0,C1=CC2=NC=C(N2C=C1)CSCCO,OCCSCc1cnc2ccccn12
511743,0,CC1=CC2=NC=C(N2C=C1)CSCC(C)O,Cc1ccn2c(CSCC(C)O)cnc2c1
511754,0,CC1=C(C2=NC=C(N2C=C1Br)CSCCO)Br,Cc1c(Br)cn2c(CSCCO)cnc2c1Br
511748,0,CC1=CC=CN2C1=NC=C2CSCCO,Cc1cccn2c(CSCCO)cnc12
511741,0,CCSCC1=CN=C2N1C=CC(=C2)C,CCSCc1cnc2cc(C)ccn12
511745,0,CC1=C(C2=NC=C(N2C=C1Br)CSCC3=CC=CC=C3)Br,Cc1c(Br)cn2c(CSCc3ccccc3)cnc2c1Br
511756,0,CC1=CC2=NC=C(N2C=C1)CSCCCO,Cc1ccn2c(CSCCCO)cnc2c1
511750,0,CC1=CC=CC2=NC=C(N12)CSCC(CO)O,Cc1cccc2ncc(CSCC(O)CO)n12
511744,0,CC1=CC2=NC=C(N2C=C1)CSCC(CO)O,Cc1ccn2c(CSCC(O)CO)cnc2c1
37542,0,C1=NC(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
511755,0,C1=C(C2=NC=C(N2C=C1C(F)(F)F)CSCCCO)Cl,OCCCSCc1cnc2c(Cl)cc(C(F)(F)F)cn12
511758,0,CC(CSCC1=CN=C2N1C=CC=N2)O,CC(O)CSCc1cnc2ncccn12
511757,0,C1=CC=C(C=C1)CSCC2=CN=C3N2C=CC=N3,c1ccc(CSCc2cnc3ncccn23)cc1
